faster	NN	O
processor	NN	B
,	,	O
more	JJR	O
memory	NN	B
,	,	O
and	CC	O
a	DT	O
bigger	JJR	O
hard	JJ	B
drive	NN	I
than	IN	O
my	PRP$	O
old	JJ	O
computer	NN	O
,	,	O
plus	CC	O
a	DT	O
better	JJR	O
quality	NN	O
web	NN	B
cam	NN	I
,	,	O
nicer	NN	O
screen	NN	B
,	,	O
and	CC	O
many	JJ	O
other	JJ	O
features	NNS	B
.	.	O

the	DT	O
only	JJ	O
downfall	NN	O
is	VBZ	O
the	DT	O
battery	NN	B
only	RB	O
last	JJ	O
1	CD	O
.	.	O
5	CD	O
2	CD	O
.	.	O
0	CD	O
hrs	NN	O
when	WRB	O
not	RB	O
plugged	VBN	O
in	IN	O
.	.	O

the	DT	O
graphics	NNS	B
on	IN	O
this	DT	O
computer	NN	O
are	VBP	O
also	RB	O
stellar	JJ	O
very	RB	O
clear	JJ	O
and	CC	O
vivid	NN	O
.	.	O

aside	RB	O
from	IN	O
the	DT	O
trial	NN	B
software	NN	I
and	CC	O
the	DT	O
short	JJ	O
battery	NN	B
life	NN	I
,	,	O
lack	NN	O
of	IN	O
a	DT	O
webcam	NN	B
,	,	O
its	PRP$	O
great	JJ	O
.	.	O

as	IN	O
a	DT	O
die	JJ	O
hard	JJ	O
windows	NNS	B
enthusiast	VBP	O
,	,	O
i	NN	O
shunned	VBD	O
the	DT	O
idea	NN	O
of	IN	O
a	DT	O
mac	NN	O
until	IN	O
this	DT	O
point	NN	O
.	.	O

i	NN	O
think	VBP	O
that	IN	O
if	IN	O
it	PRP	O
is	VBZ	O
the	DT	O
motherboard	NN	B
again	RB	O
so	RB	O
soon	RB	O
that	IN	O
they	PRP	O
should	MD	O
replace	VB	O
it	PRP	O
.	.	O

if	IN	O
this	DT	O
computer	NN	O
every	DT	O
breaks	CD	O
down	RP	O
on	IN	O
me	PRP	O
i	VBP	O
will	MD	O
most	RBS	O
definatly	RB	O
get	VBP	O
the	DT	O
same	JJ	O
one	CD	O
again	RB	O
.	.	O

i	NN	O
had	VBD	O
a	DT	O
macbook	NN	O
notebook	NN	O
,	,	O
and	CC	O
it	PRP	O
had	VBD	O
absolutely	RB	O
no	DT	O
protection	NN	O
from	IN	O
viruses	NNS	O
,	,	O
spyware	NN	O
,	,	O
malware	NN	O
,	,	O
etc	FW	O
.	.	O

the	DT	O
computer	NN	O
loads	VBZ	B
in	IN	O
about	IN	O
a	DT	O
1/10th	CD	O
of	IN	O
the	DT	O
time	NN	O
that	IN	O
my	PRP$	O
pc	NN	O
did	VBD	O
,	,	O
and	CC	O
i	NNS	O
have	VBP	O
all	DT	O
of	IN	O
the	DT	O
programs	NNS	B
that	WDT	O
were	VBD	O
on	IN	O
my	PRP$	O
pc	NN	O
.	.	O

i	NN	O
made	VBD	O
the	DT	O
right	JJ	O
decision	NN	O
.	.	O

in	IN	O
the	DT	O
past	JJ	O
few	JJ	O
years	NNS	O
,	,	O
i've	NN	O
had	VBD	O
terrible	JJ	O
experiences	NNS	O
with	IN	O
hp	NN	O
.	.	O

overall	JJ	O
,	,	O
it's	JJ	O
ok	NN	O
.	.	O

graphics	NNS	B
are	VBP	O
clean	JJ	O
and	CC	O
sharp	JJ	O
,	,	O
internet	JJ	B
interfaces	NNS	I
are	VBP	O
seamless	JJ	O
.	.	O

the	DT	O
newer	JJR	O
black	JJ	B
keyboard	NN	I
took	VBD	O
a	DT	O
little	JJ	O
bit	NN	O
away	RB	O
from	IN	O
the	DT	O
previous	JJ	O
gray	NN	O
one	CD	O
which	WDT	O
looked	VBD	O
really	RB	O
slick	JJ	O
,	,	O
but	CC	O
it	PRP	O
is	VBZ	O
still	RB	O
a	DT	O
great	JJ	O
notebook	NN	O
!	.	O

sony	NN	O
parts	NNS	O
reliability	NN	O
and	CC	O
quality	NN	O
of	IN	O
service	NN	B
is	VBZ	O
recenlty	VBG	O
the	DT	O
worst	JJS	O
.	.	O

i	NN	O
am	VBP	O
very	RB	O
happy	JJ	O
!	.	O

as	IN	O
with	IN	O
any	DT	O
laptop	JJ	O
not	RB	O
purchased	VBN	O
with	IN	O
software	NN	B
options	NNS	I
,	,	O
it	PRP	O
comes	VBZ	O
with	IN	O
a	DT	O
lot	NN	O
of	IN	O
what	WP	O
i	JJ	O
consider	VBP	O
useless	JJ	O
applications	NNS	B
.	.	O

its	PRP$	O
office	NN	B
compatible	NN	O
,	,	O
but	CC	O
the	DT	O
features	NNS	B
and	CC	O
its	PRP$	O
functioning	NN	B
is	VBZ	O
all	DT	O
new	JJ	O
again	RB	O
so	IN	O
you	PRP	O
might	MD	O
as	RB	O
well	RB	O
save	VB	O
the	DT	O
money	NN	O
and	CC	O
just	RB	O
learn	VB	O
the	DT	O
pre	NN	O
installed	VBD	O
mac	JJ	O
programs	NNS	B
.	.	O

i	NN	O
occassionaly	MD	O
use	VB	O
it	PRP	O
for	IN	O
work	NN	O
via	IN	O
vpn	NN	O
and	CC	O
it	PRP	O
has	VBZ	O
not	RB	O
given	VBN	O
me	PRP	O
any	DT	O
problems	NNS	O
.	.	O

i	NN	O
sent	VBD	O
it	PRP	O
back	RB	O
and	CC	O
they	PRP	O
lost	VBD	O
it	PRP	O
.	.	O

it	PRP	O
just	RB	O
works	VBZ	B
flawlessly	RB	O
!	.	O

do	VBP	O
you	PRP	O
think	VB	O
i	VB	O
purposely	RB	O
"destroy"	JJ	O
my	PRP$	O
netbook	NN	O
,	,	O
so	IN	O
that	IN	O
i	NN	O
can	MD	O
demand	VB	O
a	DT	O
new	JJ	O
set	NN	O
?	.	O
do	VBP	O
you	PRP	O
think	VB	O
it's	JJ	O
fun	NN	O
to	TO	O
take	VB	O
public	JJ	O
transport	NN	O
all	PDT	O
the	DT	O
way	NN	O
to	TO	O
the	DT	O
service	NN	B
center	NN	I
and	CC	O
get	VB	O
a	DT	O
non	JJ	O
satisfactory	JJ	O
solution	NN	O
?	.	O
or	CC	O
rather	RB	O
no	DT	O
solution	NN	O
.	.	O

i'm	NN	O
having	VBG	O
the	DT	O
laptop	NN	O
returned	VBD	O
unrepaired	JJ	O
since	IN	O
paying	VBG	O
$176	NNP	O
every	DT	O
3	CD	O
months	NNS	O
just	RB	O
isn't	VBP	O
worth	JJ	O
it	PRP	O
(that's	VBZ	O
about	IN	O
how	WRB	O
long	JJ	O
the	DT	O
port	NN	B
seems	VBZ	O
to	TO	O
last)	VB	O
.	.	O

ok	NN	O
first	RB	O
.	.	O

so	RB	O
if	IN	O
you	PRP	O
move	VBP	O
laptop	VB	O
a	DT	O
lot	NN	O
,	,	O
it	PRP	O
might	MD	O
get	VB	O
loose	JJ	O
,	,	O
however	RB	O
it	PRP	O
sits	VBZ	O
pretty	RB	O
tightly	RB	O
.	.	O

another	DT	O
satisfied	JJ	O
customer	NN	O
.	.	O

 	NN	O
also	RB	O
the	DT	O
battery	NN	B
is	VBZ	O
completely	RB	O
shot	JJ	O
.	.	O

highly	RB	O
recommended	JJ	O
!	.	O

/	JJ	O
awesome	JJ	O
cooling	VBG	B
system/	NN	O
much	RB	O
better	RBR	O
grafics	NNS	B
card	VBP	I
(ati	$	O
5870)	CD	O
/	$	O
8gb	CD	B
ram/	NN	O
led	VBD	B
backlit	JJ	I
screen	NN	I
.	.	O
.	.	O
.	.	O

the	DT	O
biggest	JJS	O
problem	NN	O
is	VBZ	O
that	IN	O
the	DT	O
box	NN	O
had	VBD	O
no	DT	O
instructions	NNS	B
in	IN	O
it	PRP	O
.	.	O

but	CC	O
after	IN	O
using	VBG	O
it	PRP	O
a	DT	O
couple	NN	O
of	IN	O
weeks	NNS	O
,	,	O
the	DT	O
overall	JJ	O
operation	NN	B
is	VBZ	O
poor	JJ	O
.	.	O

will	MD	O
not	RB	O
buy	VB	O
another	DT	O
toshiba	NN	O
,	,	O
this	DT	O
is	VBZ	O
my	PRP$	O
second	JJ	O
,	,	O
not	RB	O
happy	JJ	O
w/	NN	O
either	DT	O
.	.	O

compared	VBN	O
to	TO	O
similarly	RB	O
spec'd	VB	O
pcs	NN	O
,	,	O
this	DT	O
machine	NN	O
is	VBZ	O
good	JJ	O
value	NN	B
,	,	O
well	RB	O
built	VBN	B
and	CC	O
works	VBZ	B
easily	RB	O
right	JJ	O
out	IN	O
of	IN	O
the	DT	O
box	NN	O
.	.	O

the	DT	O
cool	JJ	O
thing	NN	O
about	IN	O
the	DT	O
mac	NN	O
book	NN	O
was	VBD	O
that	IN	O
i	JJ	O
went	VBD	O
on	IN	O
my	PRP$	O
honeymoon	NN	O
and	CC	O
shot	NN	O
a	DT	O
bunch	NN	O
of	IN	O
pictures	NNS	O
and	CC	O
movies	NNS	O
with	IN	O
my	PRP$	O
iphone	NN	O
,	,	O
then	RB	O
i	NN	O
came	VBD	O
back	RB	O
and	CC	O
put	VB	O
them	PRP	O
onto	IN	O
my	PRP$	O
macbook	NN	O
and	CC	O
made	VBD	O
a	DT	O
pretty	RB	O
good	JJ	O
dvd	NNS	O
movie	NN	O
with	IN	O
all	PDT	O
the	DT	O
pictures	NNS	O
and	CC	O
videos	NN	O
from	IN	O
my	PRP$	O
trip	NN	O
.	.	O

for	IN	O
two	CD	O
months	NNS	O
,	,	O
when	WRB	O
you	PRP	O
guessed	VBD	O
it	PRP	O
.	.	O

this	DT	O
was	VBD	O
my	PRP$	O
first	JJ	O
macbook	NN	O
purchase	NN	O
ever	RB	O
.	.	O

screen	NN	B
is	VBZ	O
crystal	JJ	O
clear	JJ	O
and	CC	O
the	DT	O
system	NN	B
is	VBZ	O
very	RB	O
responsive	JJ	O
.	.	O

i	NN	O
will	MD	O
stack	VB	O
it	PRP	O
up	RP	O
against	IN	O
laptops	NNS	O
that	IN	O
cost	NN	B
twice	RB	O
as	RB	O
much	JJ	O
any	DT	O
day	NN	O
.	.	O

quite	RB	O
simply	RB	O
this	DT	O
is	VBZ	O
the	DT	O
best	JJS	O
laptop	NN	O
i	NN	O
have	VBP	O
ever	RB	O
owned	VBN	O
.	.	O

or	CC	O
the	DT	O
cursor	NN	B
would	MD	O
show	VB	O
up	RP	O
some	DT	O
place	NN	O
else	RB	O
.	.	O

the	DT	O
newer	JJR	O
macbook	NN	O
that	IN	O
i	NN	O
have	VBP	O
purchased	VBN	O
is	VBZ	O
one	CD	O
of	IN	O
the	DT	O
best	JJS	O
computers	NNS	O
.	.	O

i	NN	O
have	VBP	O
had	VBN	O
some	DT	O
excellent	JJ	O
computer	NN	O
and	CC	O
have	VBP	O
found	VBN	O
i	NNS	O
had	VBD	O
no	DT	O
idea	NN	O
what	WP	O
to	TO	O
do	VB	O
with	IN	O
them	PRP	O

as	IN	O
it	PRP	O
turns	VBZ	O
out	RP	O
,	,	O
i	VB	O
just	RB	O
didn't	RB	O
know	VBP	O
any	DT	O
better	JJR	O
.	.	O

i've	NN	O
had	VBD	O
friends	NNS	O
with	IN	O
acers	NNS	O
who	WP	O
seem	VBP	O
to	TO	O
have	VB	O
had	VBN	O
similar	JJ	O
or	CC	O
exact	JJ	O
same	JJ	O
problems	NNS	O
.	.	O

what	WP	O
can	MD	O
i	VB	O
say	VBP	O
.	.	O

it	PRP	O
is	VBZ	O
easy	JJ	O
to	TO	O
operate	VB	B
and	CC	O
i	VB	O
have	VBP	O
already	RB	O
ordered	VBN	O
more	JJR	O
software	NN	B
and	CC	O
gadgets	NNS	B
for	IN	O
my	PRP$	O
new	JJ	O
rolls	NNS	O
royce	NN	O
of	IN	O
laptops	NNS	O
.	.	O

what's	NN	O
also	RB	O
interesting	VBG	O
is	VBZ	O
this	DT	O
survey	NN	O
changed	VBD	O
my	PRP$	O
ratings	NNS	O
the	DT	O
first	JJ	O
time	NN	O
i	NN	O
submitted	VBD	O
it	PRP	O
in	IN	O
case	NN	O
it	PRP	O
doesn't	VBZ	O
keep	VB	O
what	WP	O
i	NN	O
put	VBD	O
here	RB	O
are	VBP	O
my	PRP$	O
aratings	NNS	O

it	PRP	O
might	MD	O
be	VB	O
something	NN	O
deep	JJ	O
within	IN	O
windows	NNS	B
,	,	O
for	IN	O
i	NN	O
was	VBD	O
unable	JJ	O
to	TO	O
create	VB	O
a	DT	O
disk	JJ	B
image	NN	I
on	IN	O
my	PRP$	O
hard	JJ	B
drive	NN	I
.	.	O

i	NN	O
had	VBD	O
a	DT	O
toshiba	NN	O
for	IN	O
10	CD	O
years	NNS	O
.	.	O

the	DT	O
track	NN	B
pad	NN	I
to	TO	O
me	PRP	O
is	VBZ	O
what	WP	O
really	RB	O
stands	VBZ	O
out	RP	O
though	IN	O
,	,	O
you	PRP	O
can	MD	O
do	VB	O
several	JJ	O
different	JJ	O
things	NNS	O
with	IN	O
it	PRP	O
just	RB	O
depending	VBG	O
on	IN	O
how	WRB	O
many	JJ	O
fingers	NNS	O
you	PRP	O
use	VBP	O
on	IN	O
the	DT	O
track	NN	B
pad	NN	I
,	,	O
awesome	JJ	O
thinking	NN	O
apple	NN	O
!	.	O

 	NN	O
now	RB	O
i	RB	O
had	VBD	O
not	RB	O
tried	VBN	O
to	TO	O
use	VB	O
this	DT	O
since	IN	O
the	DT	O
disc	NN	B
drive	NN	I
had	VBD	O
been	VBN	O
replaced	VBN	O
and	CC	O
after	IN	O
taking	VBG	O
it	PRP	O
back	RB	O
to	TO	O
the	DT	O
geek	JJ	O
squad	NN	O
i	NN	O
found	VBD	O
out	IN	O
they	PRP	O
had	VBD	O
accidently	RB	O
not	RB	O
used	VBN	O
the	DT	O
right	JJ	O
drive	NN	B
when	WRB	O
they	PRP	O
replaced	VBD	O
the	DT	O
first	JJ	O
one	CD	O
,	,	O
so	RB	O
back	RB	O
it	PRP	O
went	VBD	O
to	TO	O
get	VB	O
the	DT	O
correct	JJ	O
drive	NN	B
.	.	O

first	RB	O
,	,	O
you	PRP	O
ll	VBP	O
discover	VB	O
that	IN	O
the	DT	O
word	NN	B
processing	NN	I
program	NN	I
known	VBN	O
as	IN	O
appleworks	NNS	B
rarely	RB	O
translates	VBZ	O
perfectly	RB	O
on	IN	O
anyone	NN	O
else	RB	O
s	JJ	O
computer	NN	O
,	,	O
if	IN	O
it	PRP	O
translates	VBZ	O
at	IN	O
all	DT	O
.	.	O

she	PRP	O
can't	VBZ	O
tell	VB	O
the	DT	O
difference	NN	O
between	IN	O
it	PRP	O
and	CC	O
her	PRP$	O
regular	JJ	O
desktop	NN	O
system	NN	O
.	.	O

with	IN	O
in	IN	O
weeks	NNS	O
of	IN	O
purchasing	VBG	O
my	PRP$	O
computer	NN	O
is	VBZ	O
began	VBD	O
to	TO	O
slow	VB	O
down	RP	O
.	.	O

it	PRP	O
doesn't	VBZ	O
bother	CC	O
me	PRP	O
though	IN	O
.	.	O

i've	NN	O
had	VBD	O
this	DT	O
laptop	NN	O
for	IN	O
about	IN	O
a	DT	O
month	NN	O
now	RB	O
.	.	O

i	NN	O
already	RB	O
have	VBP	O
a	DT	O
hp	JJ	O
laptop	NN	O
i	NN	O
bought	VBD	O
last	JJ	O
year	NN	O
that's	RB	O
standard	JJ	O
size	NN	B
.	.	O

it	PRP	O
was	VBD	O
okay	VBN	O
for	IN	O
over	IN	O
a	DT	O
week	NN	O
before	IN	O
the	DT	O
blue	NN	O
screens	NNS	O
started	VBD	O
occuring	VBG	O
again	RB	O
.	.	O

 	JJ	O
english	JJ	O
must	MD	O
have	VB	O
been	VBN	O
his	PRP$	O
third	JJ	O
or	CC	O
fourth	JJ	O
language	NN	O
.	.	O

battery	NN	B
is	VBZ	O
not	RB	O
upgradable	JJ	O
to	TO	O
a	DT	O
longer	RBR	O
life	NN	O
battery	NN	B
.	.	O

i	NN	O
am	VBP	O
just	RB	O
one	CD	O
of	IN	O
the	DT	O
million	CD	O
customers	NNS	O
.	.	O

it	PRP	O
has	VBZ	O
times	NNS	O
were	VBD	O
it	PRP	O
freezes	VBZ	O
for	IN	O
10	CD	O
seconds	NNS	O
and	CC	O
then	RB	O
starts	VBZ	O
again	RB	O
.	.	O

apple	NN	O
has	VBZ	O
a	DT	O
reputation	NN	O
and	CC	O
is	VBZ	O
well	RB	O
known	VBN	O
for	IN	O
its	PRP$	O
easy	JJ	O
usage	NN	B
.	.	O

returned	VBN	O
laptop	NN	O
for	IN	O
a	DT	O
3rd	CD	O
repair	NN	O
and	CC	O
it	PRP	O
came	VBD	O
back	RB	O
with	IN	O
previous	JJ	O
problems	NNS	O
fixed	VBN	O
(except	IN	O
for	IN	O
speaker	NN	B
grill)	NN	O
but	CC	O
the	DT	O
unit	NN	O
started	VBD	O
locking	VBG	O
up	RP	O
during	IN	O
use	NN	O
and	CC	O
eventually	RB	O
would	MD	O
not	RB	O
operate	VB	O
at	IN	O
all	DT	O
.	.	O

i	NN	O
just	RB	O
plug	NN	O
this	DT	O
into	IN	O
my	PRP$	O
22"	CD	B
monitor	NN	I
and	CC	O
the	DT	O
speedy	NN	O
macosx	NN	B
performs	VBZ	O
just	RB	O
as	RB	O
well	RB	O
on	IN	O
this	DT	O
dual	JJ	B
core	NN	I
that	IN	O
my	PRP$	O
dell	NN	O
did	VBD	O
with	IN	O
windows	NNS	B
7	CD	I
with	IN	O
a	DT	O
quad	NN	B
core	NN	I
.	.	O

love	VB	O
the	DT	O
graphics	NNS	B
,	,	O
awesome	JJ	O
programs	NNS	B
(including	VBG	O
garageband)	NN	O
,	,	O
and	CC	O
really	RB	O
cool	JJ	O
default	NN	B
background	NN	I
.	.	O

screen	NN	B
,	,	O
keyboard	NN	B
,	,	O
and	CC	O
mouse	NN	B
:	:	O
if	IN	O
you	PRP	O
cant	VBP	O
see	VB	O
yourself	PRP	O
spending	VBG	O
the	DT	O
extra	JJ	O
money	NN	O
to	TO	O
jump	VB	O
up	RP	O
to	TO	O
a	DT	O
mac	NN	O
the	DT	O
beautiful	JJ	O
screen	NN	B
,	,	O
responsive	JJ	O
island	NN	B
backlit	NN	I
keyboard	NN	I
,	,	O
and	CC	O
fun	NN	O
multi	NNS	B
touch	JJ	I
mouse	NN	I
is	VBZ	O
worth	IN	O
the	DT	O
extra	JJ	O
money	NN	O
to	TO	O
me	PRP	O
alone	RB	O
.	.	O

i	NN	O
am	VBP	O
taking	VBG	O
back	RP	O
today	NN	O
.	.	O

my	PRP$	O
parents	NNS	O
bought	VBD	O
it	PRP	O
for	IN	O
me	PRP	O
as	IN	O
a	DT	O
graduation	NN	O
gift	NN	O
,	,	O
and	CC	O
i'm	VB	O
totally	RB	O
(almost	JJ	O
kind	NN	O
of	IN	O
maybe	RB	O
definitely)	NNS	O
obsessed	VBD	O
with	IN	O
it	PRP	O
.	.	O

the	DT	O
macbook	NN	O
is	VBZ	O
way	NN	O
too	RB	O
overpriced	VBN	O
for	IN	O
something	NN	O
so	RB	O
simple	JJ	O
and	CC	O
chaotic	JJ	O
.	.	O

complied	VBN	O
to	TO	O
their	PRP$	O
protocol	NN	O
,	,	O
called	VBD	O
number	NN	O
,	,	O
made	VBN	O
"case"	NN	O
,	,	O
got	VBD	O
an	DT	O
email	NN	O
address	NN	O
to	TO	O
send	VB	O
complaint	NN	O
.	.	O

the	DT	O
os	NN	B
takes	VBZ	O
some	DT	O
getting	VBG	O
used	VBN	O
to	TO	O
especially	RB	O
after	IN	O
being	VBG	O
a	DT	O
windows	NNS	B
user	NN	O
for	IN	O
so	RB	O
long	RB	O
but	CC	O
the	DT	O
learning	NN	O
curve	NN	O
is	VBZ	O
so	RB	O
worth	JJ	O
it	PRP	O
!	.	O

it	PRP	O
quit	VBD	O
working	VBG	O
within	IN	O
a	DT	O
weeks	NNS	O
time	NN	O
.	.	O

but	CC	O
after	IN	O
i	JJ	O
got	VBD	O
used	VBN	O
to	TO	O
it	PRP	O
i	VB	O
love	VB	O
it	PRP	O
.	.	O

i	NN	O
also	RB	O
purchased	VBD	O
iwork	NN	B
to	TO	O
go	VB	O
with	IN	O
it	PRP	O
which	WDT	O
has	VBZ	O
programs	NNS	B
for	IN	O
word	NN	B
processing	NN	I
,	,	O
spreadsheets	NNS	B
,	,	O
and	CC	O
presentations	NNS	B
(similar	VBP	O
to	TO	O
microsoft	VB	B
office)	NN	O
.	.	O

 	NN	O
after	IN	O
4	CD	O
days	NNS	O
,	,	O
being	VBG	O
denied	VBD	O
6	CD	O
times	NNS	O
and	CC	O
told	VBD	O
off	RP	O
once	RB	O
,	,	O
i	NNS	O
managed	VBD	O
to	TO	O
get	VB	O
through	IN	O
and	CC	O
was	VBD	O
able	JJ	O
to	TO	O
send	VB	O
them	PRP	O
a	DT	O
scanned	JJ	O
copy	NN	O
of	IN	O
the	DT	O
receipt	NN	O
.	.	O

overall	JJ	O
,	,	O
i	NN	O
experienced	VBD	O
a	DT	O
huge	JJ	O
change	NN	O
in	IN	O
that	DT	O
my	PRP$	O
mac	NN	O
runs	VBZ	B
pretty	RB	O
fast	RB	O
compared	VBN	O
to	TO	O
my	PRP$	O
old	JJ	O
pc	NN	O
.	.	O

when	WRB	O
i	NN	O
got	VBD	O
the	DT	O
computer	NN	O
back	RB	O
and	CC	O
realizwed	VBD	O
it	PRP	O
still	RB	O
was	VBD	O
not	RB	O
correct	JJ	O
hp	NN	O
told	VBD	O
me	PRP	O
it	PRP	O
was	VBD	O
out	IN	O
of	IN	O
warranty	NN	B
and	CC	O
now	RB	O
it	PRP	O
was	VBD	O
my	PRP$	O
problem	NN	O
.	.	O

it	PRP	O
also	RB	O
came	VBD	O
with	IN	O
a	DT	O
built	VBN	B
it	PRP	I
web	VBZ	I
cam	NN	I
which	WDT	O
is	VBZ	O
great	JJ	O
because	IN	O
i	NN	O
can	MD	O
see	VB	O
an	DT	O
communicate	NN	O
with	IN	O
my	PRP$	O
family	NN	O
members	NNS	O
back	RB	O
home	NN	O
.	.	O

good	JJ	O
monitor	NN	B
and	CC	O
performed	VBN	B
well	RB	O
.	.	O

they	PRP	O
are	VBP	O
closed	VBN	O
at	IN	O
9pm	CD	O
eastern	JJ	O
.	.	O

in	IN	O
those	DT	O
three	CD	O
years	NNS	O
,	,	O
i've	NN	O
had	VBD	O
a	DT	O
couple	NN	O
of	IN	O
minor	JJ	O
problems	NNS	O
and	CC	O
both	DT	O
were	VBD	O
resolved	VBN	O
by	IN	O
apple	NN	O
quickly	RB	O
and	CC	O
easily	RB	O
.	.	O

although	IN	O
my	PRP$	O
model	NN	O
was	VBD	O
listed	VBN	O
as	IN	O
recalled	JJ	O
,	,	O
hp	JJ	O
denied	VBD	O
my	PRP$	O
claim	NN	O
.	.	O

it	PRP	O
was	VBD	O
secure	NN	O
and	CC	O
easy	JJ	O
to	TO	O
navigate	VB	B
.	.	O

i	NN	O
was	VBD	O
a	DT	O
little	JJ	O
weary	JJ	O
at	IN	O
purchasing	VBG	O
another	DT	O
13"	CD	O
macbook	NN	O
almost	RB	O
2	CD	O
years	NNS	O
later	RB	O
but	CC	O
t	JJ	O
looks	NNS	O
like	IN	O
the	DT	O
newer	JJR	O
macbooks	NNS	O
have	VBP	O
gotten	VBN	O
its	PRP$	O
current	JJ	O
line	NN	O
of	IN	O
graphics	NNS	B
cards	NNS	I
in	IN	O
order	NN	O
this	DT	O
time	NN	O
around	RP	O
.	.	O

the	DT	O
machine	NN	O
has	VBZ	O
a	DT	O
bluray	NN	B
player	NN	I
the	DT	O
book	NN	B
has	VBZ	O
no	DT	O
mention	NN	O
of	IN	O
it	PRP	O
or	CC	O
how	WRB	O
to	TO	O
connect	VB	O
it	PRP	O
to	TO	O
your	PRP$	O
hdtv	NN	O
.	.	O

i	NN	O
am	VBP	O
loyal	JJ	O
to	TO	O
apple	NN	O
.	.	O

they	PRP	O
are	VBP	O
by	IN	O
far	RB	O
the	DT	O
easiest	JJS	O
systems	NNS	B
to	TO	O
actually	RB	O
learn	VB	O
about	IN	O
computers	NNS	O
with	IN	O
.	.	O

i	NN	O
will	MD	O
be	VB	O
patient	JJ	O
for	IN	O
few	JJ	O
months	NNS	O
.	.	O

this	DT	O
apple	NN	O
navigates	VBZ	O
you	PRP	O
thru	VBP	O
the	DT	O
unexplored	JJ	O
world	NN	O
of	IN	O
the	DT	O
internet	NN	B
.	.	O

this	DT	O
was	VBD	O
purchased	VBN	O
for	IN	O
my	PRP$	O
daughter	NN	O
and	CC	O
i	NN	O
was	VBD	O
pleasantly	RB	O
surprised	VBN	O
.	.	O

finally	RB	O
set	VBN	O
the	DT	O
unit	NN	O
back	RB	O
to	TO	O
hp	NN	O
after	IN	O
a	DT	O
month	NN	O
of	IN	O
hell	NN	O
.	.	O

i	NN	O
couldn't	VBP	O
afford	VB	O
a	DT	O
new	JJ	O
mac	NN	O
,	,	O
so	IN	O
i	JJ	O
bought	VBD	O
a	DT	O
pc	NN	O
instead	RB	O
.	.	O

the	DT	O
video	NN	B
card	NN	I
is	VBZ	O
great	JJ	O
for	IN	O
media	NNS	B
,	,	O
and	CC	O
above	JJ	O
average	NN	O
for	IN	O
gaming	NN	B
,	,	O
but	CC	O
not	RB	O
a	DT	O
gamers	NNS	O
first	JJ	O
choice	NN	O
.	.	O

it	PRP	O
was	VBD	O
always	RB	O
getting	VBG	O
froze	VBN	O
up	RP	O
.	.	O

my	PRP$	O
information	NN	O
was	VBD	O
all	DT	O
lost	VBN	O
(my	NNP	O
fault	NN	O
,	,	O
i	NN	O
know	VBP	O
,	,	O
but	CC	O
i	VBP	O
never	RB	O
thought	VBN	O
i	NN	O
would	MD	O
need	VB	O
to	TO	O
back	VB	O
up	RP	O
my	PRP$	O
information	NN	O
on	IN	O
a	DT	O
brand	NN	O
new	JJ	O
mac	NN	O
,	,	O
the	DT	O
paragon	NN	O
of	IN	O
all	DT	O
computers	NNS	O
!	.	O

but	CC	O
no	DT	O
one	NN	O
could	MD	O
tell	VB	O
me	PRP	O
when	WRB	O
my	PRP$	O
part	NN	O
would	MD	O
be	VB	O
shipped	VBN	O
nor	CC	O
could	MD	O
they	PRP	O
tell	VB	O
me	PRP	O
where	WRB	O
to	TO	O
buy	VB	O
it	PRP	O
on	IN	O
their	PRP$	O
website	NN	O
!	.	O
!	.	O
!	.	O

i	NN	O
got	VBD	O
the	DT	O
blue	JJ	O
screen	NN	O
of	IN	O
death	NN	O
the	DT	O
first	JJ	O
month	NN	O
i	NN	O
got	VBD	O
it	PRP	O
.	.	O

this	DT	O
is	VBZ	O
the	DT	O
third	JJ	O
macbook	NN	O
pro	FW	O
in	IN	O
our	PRP$	O
family	NN	O
.	.	O

apple	NN	O
continues	VBZ	O
to	TO	O
shine	VB	O
and	CC	O
provide	VB	O
a	DT	O
much	RB	O
more	RBR	O
enjoyable	JJ	O
computer	NN	O
experience	NN	O
!	.	O

i	NN	O
had	VBD	O
of	IN	O
course	NN	O
bought	VBD	O
a	DT	O
3	CD	B
year	NN	I
warranty	NN	I
,	,	O
so	IN	O
i	JJ	O
sent	VBD	O
it	PRP	O
in	IN	O
to	TO	O
be	VB	O
replaced	VBN	O
and	CC	O
(almost	$	O
2	CD	O
months	NNS	O
later)	IN	O
the	DT	O
dv4	NN	O
is	VBZ	O
what	WP	O
the	DT	O
sent	NN	O
me	PRP	O
as	IN	O
a	DT	O
replacement	NN	O
.	.	O

apparently	RB	O
there	EX	O
is	VBZ	O
a	DT	O
manufacturing	NN	O
defect	NN	O
,	,	O
something	NN	O
with	IN	O
the	DT	O
amount	NN	O
of	IN	O
thermal	JJ	B
paste	NN	I
.	.	O

despite	IN	O
the	DT	O
claims	NNS	O
of	IN	O
the	DT	O
apple	NN	O
apologists	VBZ	O
(a	JJ	O
vice	NN	O
of	IN	O
which	WDT	O
i	NN	O
am	VBP	O
recently	RB	O
myself	PRP	O
reformed)	VBP	O
